group,genres,year,url,genres_coded
СЯБРЫ,ПОП;ЭСТРАДА;ФОЛК,1974.0,https://ru.wikipedia.org/wiki/%D0%A1%D1%8F%D0%B1%D1%80%D1%8B#.D0.A2.D0.B5.D0.BA.D1.83.D1.89.D0.B8.D0.B9_.D1.81.D0.BE.D1.81.D1.82.D0.B0.D0.B2_.D0.B0.D0.BD.D1.81.D0.B0.D0.BC.D0.B1.D0.BB.D1.8F,POP;FOLK;ESTRADE
Т. Н. Н.,,,,
Т.Ч.К.,,,,
Т9,ХИП-ХОП,2007.0,https://ru.wikipedia.org/wiki/%D0%A29_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),HIP HOP
"ТI, ЩО ПАДАЮТЬ ВГОРУ",,1996.0,"https://uk.wikipedia.org/wiki/%D0%A2%D1%96,_%D1%89%D0%BE_%D0%BF%D0%B0%D0%B4%D0%B0%D1%8E%D1%82%D1%8C_%D0%B2%D0%B3%D0%BE%D1%80%D1%83",
ТIК,,2005.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%96%D0%9A,
ТIНI ЗАБУТИХ ПРЕДКIВ,,2000.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%96%D0%BD%D1%96_%D0%B7%D0%B0%D0%B1%D1%83%D1%82%D0%B8%D1%85_%D0%BF%D1%80%D0%B5%D0%B4%D0%BA%D1%96%D0%B2_(%D0%B3%D1%83%D1%80%D1%82),
ТIНЬ СОНЦЯ,,1999.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%96%D0%BD%D1%8C_%D0%A1%D0%BE%D0%BD%D1%86%D1%8F,
ТАБУ,,,,
ТАБУЛА РАСА,НОВА ХВИЛЯ;ПОСТ-ПАНК;АЛЬТЕРНАТИВНИЙ РОК,1989.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B1%D1%83%D0%BB%D0%B0_%D0%A0%D0%B0%D1%81%D0%B0_(%D0%B3%D1%83%D1%80%D1%82),ALTERNATIVE ROCK;NEW WAVE;POST PUNK
ТАДЕУМ,,,,
ТАЙМ,,,,
ТАЙМ-АУТ,РОК;КАМЕДИ-РОК;АЛЬТЕРНАТИВНЫЙ РОК;ХАРД-РОК,1987.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B9%D0%BC-%D0%90%D1%83%D1%82_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ALTERNATIVE ROCK;ROCK;HARD ROCK;COMEDY ROCK
ТАЙНОЕ ГОЛОСОВАНИЕ,ФОЛК-РОК;БЛЮЗ-РОК;ПАНК-РОК;АРТ-РОК;ПОСТ-ПАНК,1987.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B9%D0%BD%D0%BE%D0%B5_%D0%B3%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ART ROCK;FOLK ROCK;PUNK ROCK;BLUES ROCK;POST PUNK
ТАК ТРЕБА,ROCK,2004.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BA_%D0%A2%D1%80%D0%B5%D0%B1%D0%B0_(%D0%B3%D1%83%D1%80%D1%82),ROCK
ТАЛIТА КУМ,,2001.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BB%D1%96%D1%82%D0%B0_%D0%9A%D1%83%D0%BC,
ТАМ! НЕТ НИЧЕГО,АЛЬТЕРНАТИВНАЯ МУЗЫКА;РОК;ЭКСПЕРИМЕНТАЛЬНАЯ МУЗЫКА;ПОСТ-ПАНК;ПОП-РОК;АВАНГАРД,1988.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BC!_%D0%9D%D0%B5%D1%82_%D0%9D%D0%B8%D1%87%D0%B5%D0%B3%D0%BE,ROCK;EXPERIMENTAL;AVANTGARDE;POST PUNK;ALTERNATIVE;POP ROCK
ТАМБУРИН,ФОЛК-РОК,1982.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BC%D0%B1%D1%83%D1%80%D0%B8%D0%BD_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),FOLK ROCK
ТАН-ЦУЙ!,,,,
ТАНГО И КЭШ,,,,
ТАНДЕМ,BARD;РОМАНТИК-РОК;VIA,1989.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B4%D0%B5%D0%BC_(%D0%92%D0%98%D0%90),BARD;ROCK ROMANCE;VIA
ТАНКИ,,,,
ТАНОК НА МАЙДАНI КОНҐО,РОК;РЕПКОР;ФАНК;ДЖАЗ-РЕП;ХІП-ХОП,1998.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%BE%D0%BA_%D0%BD%D0%B0_%D0%BC%D0%B0%D0%B9%D0%B4%D0%B0%D0%BD%D1%96_%D0%9A%D0%BE%D0%BD%D2%91%D0%BE,RAPCORE;FUNK;ROCK;JAZZ RAP;HIP HOP
ТАНТРА,,,,
ТАНЦЫ МИНУС,АЛЬТЕРНАТИВНЫЙ РОК;ИНДИ-РОК;БРИТ-ПОП,1995.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D1%86%D1%8B_%D0%9C%D0%B8%D0%BD%D1%83%D1%81,ALTERNATIVE ROCK;BRIT POP;INDIE ROCK
ТАРАКА,,2012.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D0%BA%D0%B0,
ТАРАКАНЫ!,ПАНК-РОК;ПОП-ПАНК;АЛЬТЕРНАТИВНЫЙ РОК,1991.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D0%BA%D0%B0%D0%BD%D1%8B!,ALTERNATIVE ROCK;PUNK ROCK;POP PUNK
ТАРАНТИНА,,,,
ТАРТАК,РЕПКОР;ПАНК-РОК;РЕП-РОК;АЛЬТЕРНАТИВНИЙ РОК;ФАНК,1996.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D1%82%D0%B0%D0%BA_(%D0%B3%D1%83%D1%80%D1%82),ALTERNATIVE ROCK;RAPCORE;PUNK ROCK;RAP ROCK;FUNK
ТАРУТА,ЕТНО-РОК;ЕТНІЧНА МУЗИКА,2007.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B0%D0%A0%D1%83%D1%82%D0%B0,ETHNO;ETHNO ROCK
ТАРШИС,,,,
ТАТУ,ТАНЦЕВАЛЬНАЯ МУЗЫКА;СИНТИПОП;ТЕХНО;ПОП;ПОП-РОК;ЧИЛЛАУТ,1999.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%82%D1%83_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),DANCE;SYNTH POP;TECHNO;POP;CHILLOUT;POP ROCK
ТВЕРДЬ,ЯЗЫЧЕСКИЙ МЕТАЛ;ФОЛК-МЕТАЛ;ХЕВИ-МЕТАЛ,2007.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B2%D0%B5%D1%80%D0%B4%D1%8C,PAGAN METAL;HEAVY METAL;FOLK METAL
ТВОРЧЕСКОЕ БЕССИЛИЕ,,,,
ТЕАТР МЕНЕСТРЕЛЕЙ,ROCK,1984.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%B0%D1%82%D1%80_%D0%9C%D0%B5%D0%BD%D0%B5%D1%81%D1%82%D1%80%D0%B5%D0%BB%D0%B5%D0%B9,ROCK
ТЕАТР СОСТОЯНИЙ,,,,
ТЕАТР ТЕНЕЙ,ПРОГРЕССИВ-МЕТАЛ;ТРЭШ-МЕТАЛ;ПАУЭР-МЕТАЛ;ХЕВИ-МЕТАЛ,1986.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%B0%D1%82%D1%80_%D0%A2%D0%B5%D0%BD%D0%B5%D0%B9_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),HEAVY METAL;POWER METAL;PROGRESSIVE METAL;THRASH METAL
ТЕАТР ЯДА,ЭКСПЕРИМЕНТАЛЬНЫЙ;АВАНГАРД;ДАРКВЭЙВ,1997.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%B0%D1%82%D1%80_%D0%AF%D0%B4%D0%B0,DARK WAVE;EXPERIMENTAL;AVANTGARDE
ТЕАТРОН,,,,
ТЕКИЛА,,,,
ТЕЛА,,,,
ТЕЛЕ-У,,,,
ТЕЛЕВИЗОР,ИНДАСТРИАЛ;СИНТИ-ПОП;ДАРКВЭЙВ;НОВАЯ ВОЛНА;ПОСТ-ПАНК;ГОТИК-РОК,1984.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BB%D0%B5%D0%B2%D0%B8%D0%B7%D0%BE%D1%80_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),NEW WAVE;GOTHIC ROCK;SYNTH POP;POST PUNK;DARK WAVE;INDUSTRIAL
ТЕЛЕГРАФНАЯ ДОРОГА,ROCK,1993.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BB%D0%B5%D0%B3%D1%80%D0%B0%D1%84%D0%BD%D0%B0%D1%8F_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0,ROCK
ТЕЛЕРI,,1998.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BB%D0%B5%D1%80%D1%96_(%D0%B3%D1%83%D1%80%D1%82),
ТЕЛЕФОН,РОК,1979.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ROCK
ТЕМНОЗОРЬ,ЯЗЫЧЕСКИЙ МЕТАЛ;NSBM;ФОЛК,1996.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BC%D0%BD%D0%BE%D0%B7%D0%BE%D1%80%D1%8C,FOLK;PAGAN METAL;NSBM
ТЕМПЕРАТУРА ТЕЛА,,,,
ТЕНИ СВОБОДЫ,ПАНК-РОК,2004.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BD%D0%B8_%D0%A1%D0%B2%D0%BE%D0%B1%D0%BE%D0%B4%D1%8B,PUNK ROCK
ТЕОРIЯ IНШИХ,,2010.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BE%D1%80%D1%96%D1%8F_%D0%86%D0%BD%D1%88%D0%B8%D1%85,
ТЕОРIЯ ҐВАЛТУ,,2007.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BE%D1%80%D1%96%D1%8F_%D2%90%D0%B2%D0%B0%D0%BB%D1%82%D1%83,
ТЕОРИЯ ПЯТИ СЕКУНД,ПРОГРЕССИВ-РОК;ГРАНЖ;ПОСТ-РОК;НЬЮ-ЭЙДЖ,2003.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BE%D1%80%D0%B8%D1%8F_%D0%9F%D1%8F%D1%82%D0%B8_%D0%A1%D0%B5%D0%BA%D1%83%D0%BD%D0%B4,PROGRESSIVE ROCK;GRUNGE;NEW AGE;POST ROCK
ТЕОРИЯ ХАОСА,,,,
ТЕПЛАЯ ТРАССА,,1991.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%91%D0%BF%D0%BB%D0%B0%D1%8F_%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0,
ТЕПЛО ЗЕМЛI,,,,
ТЕРЕМ-КВАРТЕТ,КЛАССИЧЕСКИЙ КРОССОВЕР,1986.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D0%B5%D0%BC-%D0%9A%D0%B2%D0%B0%D1%80%D1%82%D0%B5%D1%82,CROSSOVER
ТЕРМИНАЛ,,,,
ТЕРМИНАТОР-ТРИО,,,,
ТЕРРИТОРИЯ,РУССКИЙ РОК,1996.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D1%8F_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),RUSSIAN ROCK
ТЕСНО,ФОЛК-РОК;ПОП-РОК,1996.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%81%D0%BD%D0%BE_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),FOLK ROCK;POP ROCK
ТЕТРАЙДЕР,,,,
ТЕХ.ПОМОЩЬ,,,,
ТЕХНОЛОГИЯ,НОВАЯ ВОЛНА;АЛЬТЕРНАТИВНЫЙ ДЭНС;ЭЛЕКТРОПОП;ТЕХНО;СИНТИ-ПОП,1990.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ELECTRO POP;ALTERNATIVE DANCE;NEW WAVE;SYNTH POP;TECHNO
ТИБЕРИУМ,ROCK,,,ROCK
ТИЛИВАН,,,,
ТИЛЬ УЛЕНШПИГЕЛЬ,,,https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D0%BB%D1%8C_%D0%A3%D0%BB%D0%B5%D0%BD%D1%88%D0%BF%D0%B8%D0%B3%D0%B5%D0%BB%D1%8C_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),
ТИРАНIЯ,,1998.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%B8%D1%80%D0%B0%D0%BD%D1%96%D1%8F_(%D0%B3%D1%83%D1%80%D1%82),
ТИТЯ И ПИЛОТЫ,,,,
ТИХИЙ ОМУТ,,,,
ТИХИЙ ЧАС,,,,
ТИХО,,,,
ТОВАРИЩ,FOLK;ROCK,,,FOLK;ROCK
ТОВАРИЩИ,,,,
ТОВТРИ,,,,
ТОК,ХАРД-РОК,1986.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%9E%D0%9A_(%D0%B3%D1%83%D1%80%D1%82),HARD ROCK
ТОКЭ-ЧА,ФОЛК;БРЕЙКБИТ;ЭТНИЧЕСКАЯ МУЗЫКА;ЭТНО-ЭЛЕКТРОНИКА;НАРОДНАЯ МУЗЫКА,2001.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BA%D1%8D-%D0%A7%D0%B0,FOLK;ETHNO ELECTRONICS;ETHNO;BREAK BEAT
ТОЛ,АЛЬТЕРНАТИВНИЙ МЕТАЛ;НЮ-МЕТАЛ,2003.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%9E%D0%9B,NEW METAL;ALTERNATIVE METAL
ТОЛ МИРИАМ,ФОЛК-РОК;БАРД-РОК,2002.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BB_%D0%9C%D0%B8%D1%80%D0%B8%D0%B0%D0%BC,FOLK ROCK;BARD ROCK
ТОМАС,ПОСТ-ПАНК;АЛЬТЕРНАТИВНЫЙ РОК;ИНДИ-РОК,1995.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BC%D0%B0%D1%81_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ALTERNATIVE ROCK;POST PUNK;INDIE ROCK
ТОМАС ГАВК,,,,
ТОНКАЯКРАСНАЯНИТЬ,МЕТАЛКОР;АЛЬТЕРНАТИВНИЙ МЕТАЛ,2005.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BD%D0%BA%D0%B0%D1%8F%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%B0%D1%8F%D0%9D%D0%B8%D1%82%D1%8C,METALCORE;ALTERNATIVE METAL
ТОП,,,,
ТОПОРОРКЕСТРА,,,,
ТОРБА-НА-КРУЧЕ,РОК-Н-РОЛЛ;ИНДИ-РОК;АЛЬТЕРНАТИВНЫЙ РОК;БРИТ-ПОП,1998.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D1%80%D0%B1%D0%B0-%D0%BD%D0%B0-%D0%9A%D1%80%D1%83%D1%87%D0%B5_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ALTERNATIVE ROCK;BRIT POP;ROCK-N-ROLL;INDIE ROCK
ТОСТЕР,ПАНК-РОК,1997.0,https://uk.wikipedia.org/wiki/%D0%A2%D0%BE%D1%81%D1%82%D0%B5%D1%80_(%D0%B3%D1%83%D1%80%D1%82),PUNK ROCK
ТОТАЛИТАРНАЯ МУЗЫКАЛЬНАЯ СЕКТА,,,,
ТОЧКА ОТРЫВА,HIP,2000.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D1%87%D0%BA%D0%B0_%D0%BE%D1%82%D1%80%D1%8B%D0%B2%D0%B0_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),HIP HOP
ТОЧКА РОСЫ,РУССКИЙ РОК,1997.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D1%87%D0%BA%D0%B0_%D1%80%D0%BE%D1%81%D1%8B_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),RUSSIAN ROCK
ТРIО БАНДУРИСТОК,,2004.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D1%96%D0%BE_%D0%B1%D0%B0%D0%BD%D0%B4%D1%83%D1%80%D0%B8%D1%81%D1%82%D0%BE%D0%BA_%D0%9D%D0%B0%D1%86%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D1%97_%D1%80%D0%B0%D0%B4%D1%96%D0%BE%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D1%96%D1%97_%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B8,
ТРIО МАРЕНИЧ,ФОЛК,1973.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D1%96%D0%BE_%D0%9C%D0%B0%D1%80%D0%B5%D0%BD%D0%B8%D1%87,FOLK
ТРIО СЕСТЕР БАЙКО,,1953.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D1%96%D0%BE_%D1%81%D0%B5%D1%81%D1%82%D0%B5%D1%80_%D0%91%D0%B0%D0%B9%D0%BA%D0%BE,
ТРАМВАЙ ФАНТАЗИЙ,,,,
ТРАНС-МОТОР,,1992.0,,
ТРАНС-ФОРМЕР,РОК;УКРАЇНСЬКИЙ РОК;ФОЛК РОК;АЛЬТЕРНАТИВНИЙ РОК,1997.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%BD%D1%81-%D0%A4%D0%BE%D1%80%D0%BC%D0%B5%D1%80,FOLK ROCK;ALTERNATIVE ROCK;UKRAINIAN ROCK;ROCK
ТРАППА,,,,
ТРАУРНЫЙ БИСЕР,,,,
ТРЕК,НОВАЯ ВОЛНА;РОК;ПРОГРЕССИВНЫЙ РОК,1980.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B5%D0%BA_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),NEW WAVE;ROCK;PROGRESSIVE ROCK
ТРЕТИЙ ПУТЬ,,,,
ТРЕТИЙ РИМ,,,,
ТРЕТЬЯ СТРАЖА,,,,
ТРЕТЬЯ ФАК-КОМАНДА,,,,
ТРЕФ,,,,
ТРИ 15,,,,
ТРИ КИТА,,,,
ТРИ О,ДЖАЗ,1985.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8_%D0%9E,JAZZ
ТРИ15,,,,
ТРИАДА,,,,
ТРИЛИСТНИК,ROCK,1987.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8%D0%BB%D0%B8%D1%81%D1%82%D0%BD%D0%B8%D0%BA_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ROCK
ТРИЛОГИЯ,,,,
ТРИНАДЦАТОЕ СОЗВЕЗДИЕ,ПОСТ-ГРАНЖ;ПАНК-РОК;АЛЬТЕРНАТИВНЫЙ РОК,1991.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8%D0%BD%D0%B0%D0%B4%D1%86%D0%B0%D1%82%D0%BE%D0%B5_%D0%A1%D0%BE%D0%B7%D0%B2%D0%B5%D0%B7%D0%B4%D0%B8%D0%B5,ALTERNATIVE ROCK;PUNK ROCK;POST GRUNGE
ТРИО Z,,,,
ТРИО ЕВГЕНИЯ БОРЦА,,,,
ТРИО САПУНОВА,,,,
ТРИО СОВРЕМЕННОГО ДЖАЗА,,,,
ТРИСТАВIСIМ,,2010.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8%D1%81%D1%82%D0%B0%D0%B2%D1%96%D1%81%D1%96%D0%BC,
ТРИТЕ ДУШИ,,,,
ТРОIЦА,ЭТНІЧНАЯ МУЗЫКА;ФОЛЬК,1996.0,https://be-tarask.wikipedia.org/wiki/%D0%A2%D1%80%D0%BE%D1%96%D1%86%D0%B0_(%D0%B3%D1%83%D1%80%D1%82),FOLK;ETHNO
ТРОЄ НА ДИВАНI,,2012.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D0%BE%D1%94_%D0%BD%D0%B0_%D0%94%D0%B8%D0%B2%D0%B0%D0%BD%D1%96,
ТРОЛЛЬ,,,,
ТРОЛЛЬ ГНЕТ ЕЛЬ,ФОЛК-РОК;ФОЛК-МЕТАЛ,2000.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%BE%D0%BB%D0%BB%D1%8C_%D0%B3%D0%BD%D1%91%D1%82_%D0%B5%D0%BB%D1%8C,FOLK ROCK;FOLK METAL
ТРОП,,,,
ТРОЯ,ПАУЭР-МЕТАЛ;ХЕВИ-МЕТАЛ,2005.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%BE%D1%8F_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),HEAVY METAL;POWER METAL
ТРУБНЫЙ ЗОВ,ХРИСТИАНСКИЙ РОК,1982.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D0%B1%D0%BD%D1%8B%D0%B9_%D0%B7%D0%BE%D0%B2,CHRISTIAN ROCK
ТРУД,,,,
ТРУТНI,,2000.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D1%82%D0%BD%D1%96_(%D0%B3%D1%83%D1%80%D1%82),
ТРЭШ-ШАПИТО КАЧ,РЭПТРЭШ,2005.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D1%8D%D1%88-%D1%88%D0%B0%D0%BF%D0%B8%D1%82%D0%BE_%D0%9A%D0%90%D0%A7,RAP THRASH
ТТ-34,ХАРДКОР;РЭПКОР;НЮ-МЕТАЛ,1996.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%A2-34,RAPCORE;NEW METAL;HARDCORE
ТУЛИМ,ХІП-ХОП,2008.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%83%D0%BB%D0%B8%D0%BC_(%D1%80%D0%B5%D0%BF-%D0%B3%D1%83%D1%80%D1%82),HIP HOP
ТУМАННЫЙ СТОН,,,,
ТУРБО-ТЕХНО-САУНД,ТЕХНО;РЕПКОР;ЄВРОДЕНС,1992.0,https://uk.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B1%D0%BE-%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A1%D0%B0%D1%83%D0%BD%D0%B4_(%D0%B3%D1%83%D1%80%D1%82),EURO DANCE;RAPCORE;TECHNO
ТУРЕЦКИЙ ЧАЙ,,,,
ТУТСИ,POP,2004.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%82%D1%81%D0%B8_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),POP
ТУТЭЙШАЯ ШЛЯХТА,ФОЛК-РОК;ФОЛК,1992.0,https://be.wikipedia.org/wiki/%D0%A2%D1%83%D1%82%D1%8D%D0%B9%D1%88%D0%B0%D1%8F_%D0%A8%D0%BB%D1%8F%D1%85%D1%82%D0%B0,FOLK ROCK;FOLK
ТЮЛЬПАН,FOLK,1937.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BF%D0%B0%D0%BD_(%D0%B0%D0%BD%D1%81%D0%B0%D0%BC%D0%B1%D0%BB%D1%8C),FOLK
ТЯЖЕЛЫЙ ДЕНЬ,ПСИХОДЕЛИЧЕСКИЙ РОК;ХЭВИ-МЕТАЛ;ХАРД-РОК;АВАНГАРДНЫЙ МЕТАЛ,1986.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%8F%D0%B6%D1%91%D0%BB%D1%8B%D0%B9_%D0%B4%D0%B5%D0%BD%D1%8C,AVANTGARDE METAL;HEAVY METAL;HARD ROCK;PSYCHODELIC ROCK
УДАР,,,,
УДАЧНОЕ ПРИОБРЕТЕНИЕ,БЛЮЗ;БЛЮЗ-РОК;РОК;РИТМ-ЭНД-БЛЮЗ,1969.0,https://ru.wikipedia.org/wiki/%D0%A3%D0%B4%D0%B0%D1%87%D0%BD%D0%BE%D0%B5_%D0%BF%D1%80%D0%B8%D0%BE%D0%B1%D1%80%D0%B5%D1%82%D0%B5%D0%BD%D0%B8%D0%B5,BLUES ROCK;BLUES;RHYTM-N-BLUES;ROCK
УДИВЛЕНИЕ,,,,
УЖОСЛОНАСНЫЕ БАРБУЛЯТОРЫ И ГАСТУРБАЛЫ,,,,
УКО,,,,
УКРАЇНСЬКI БАРВИ,,1999.0,https://uk.wikipedia.org/wiki/%D0%A3%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D1%81%D1%8C%D0%BA%D1%96_%D0%B1%D0%B0%D1%80%D0%B2%D0%B8,
УЛАН,ROCK,1976.0,https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%BD_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ROCK
УЛЕНШПИГЕЛЬ,,,,
УЛЫТАУ,ФОЛК-РОК;ФОЛК-МЕТАЛ;СИМФОНИК-МЕТАЛ,,https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D1%8B%D1%82%D0%B0%D1%83_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),FOLK ROCK;FOLK METAL;SYMPHONIC METAL
УЛЬИ,ПАНК-РОК;АЛЬТЕРНАТИВНЫЙ РОК,1997.0,https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D1%8C%D0%B8_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ALTERNATIVE ROCK;PUNK ROCK
УМЕР,,,,
УМКА И БРОНЕВИК,РОК-Н-РОЛЛ;ПСИХОДЕЛИЧЕСКИЙ РОК;РИТМ-ЭНД-БЛЮЗ,1995.0,https://ru.wikipedia.org/wiki/%D0%A3%D0%BC%D0%BA%D0%B0_%D0%B8_%D0%91%D1%80%D0%BE%D0%BD%D0%B5%D0%B2%D0%B8%D0%BA,RHYTM-N-BLUES;ROCK-N-ROLL;PSYCHODELIC ROCK
УНГАНГА,,,,
УНДЕРВУД,ПОСТ-ПАНК;АЛЬТЕРНАТИВНЫЙ РОК;ИНДИ-РОК,1995.0,https://ru.wikipedia.org/wiki/%D0%A3%D0%BD%D0%B4%D0%B5%D1%80%D0%B2%D1%83%D0%B4_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ALTERNATIVE ROCK;POST PUNK;INDIE ROCK
